Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
07/06/15,Place in Singapore,2015-06-07T10:50:32+08:00,2015-06-07T12:51:09+08:00,7237,1.2975215786,103.8469809338,,
07/06/15,Place in Istana Park,2015-06-07T13:05:44+08:00,2015-06-07T15:51:54+08:00,9970,1.2998394406,103.8440113656,,
07/06/15,Place in nex,2015-06-07T16:15:21+08:00,2015-06-07T16:29:27+08:00,846,1.3508961554,103.8719737843,,
07/06/15,Place in Singapore,2015-06-07T16:48:44+08:00,2015-06-07T17:39:23+08:00,3039,1.3341588169,103.8688492982,,
07/06/15,Place in nex,2015-06-07T17:54:00+08:00,2015-06-07T17:58:10+08:00,250,1.3502966768,103.8730065549,,
07/06/15,Place in nex,2015-06-07T18:04:55+08:00,2015-06-07T21:40:32+08:00,12937,1.3506509668,103.8718285484,,
07/06/15,Place in nex,2015-06-07T22:28:56+08:00,2015-06-07T22:37:39+08:00,523,1.3506509668,103.8718285484,,
07/06/15,Place in Singapore,2015-06-07T22:45:01+08:00,2015-06-08T00:00:00+08:00,4499,1.3341588169,103.8688492982,,
08/06/15,Place in Singapore,2015-06-08T00:00:00+08:00,2015-06-08T08:33:45+08:00,30825,1.3341588169,103.8688492982,,
08/06/15,Place in Singapore,2015-06-08T08:41:01+08:00,2015-06-08T08:46:38+08:00,337,1.3323243557,103.8688673858,,
08/06/15,Place in Robinson Green,2015-06-08T09:18:17+08:00,2015-06-08T11:10:56+08:00,6759,1.2779032672,103.84808441,,
11/06/15,Place in Singapore,2015-06-11T22:30:49+08:00,2015-06-12T00:00:00+08:00,5351,1.3323242503,103.8668931131,,
12/06/15,Place in Singapore,2015-06-12T00:00:00+08:00,2015-06-12T08:51:37+08:00,31897,1.3323242503,103.8668931131,,
12/06/15,Place in Singapore,2015-06-12T08:57:25+08:00,2015-06-12T09:01:44+08:00,259,1.330837272,103.8677566079,,
12/06/15,Place in Robinson Green,2015-06-12T09:25:27+08:00,2015-06-12T13:44:49+08:00,15562,1.2779032672,103.84808441,,
12/06/15,Place in Singapore,2015-06-12T14:05:08+08:00,2015-06-12T14:51:20+08:00,2772,1.3349471833,103.8777236129,,
12/06/15,Place in Singapore,2015-06-12T15:23:01+08:00,2015-06-12T15:30:14+08:00,433,1.3117854119,103.8392356925,,
12/06/15,Place in Singapore,2015-06-12T15:36:55+08:00,2015-06-12T16:14:14+08:00,2239,1.314860261,103.8370926901,,
12/06/15,Place in Singapore,2015-06-12T16:31:24+08:00,2015-06-12T17:54:49+08:00,5005,1.3170241411,103.8441802726,,
12/06/15,Place in Singapore,2015-06-12T18:00:10+08:00,2015-06-12T18:02:26+08:00,136,1.31928059,103.8437231836,,
12/06/15,Place in Singapore,2015-06-12T18:08:04+08:00,2015-06-12T20:43:42+08:00,9338,1.3211584321,103.8423820358,,
12/06/15,Place in Singapore,2015-06-12T21:01:02+08:00,2015-06-12T21:28:36+08:00,1654,1.3341588169,103.8688492982,,
12/06/15,Place in City Square Mall,2015-06-12T21:50:15+08:00,2015-06-13T00:00:00+08:00,7785,1.3113425831,103.856824133,,
13/06/15,Place in City Square Mall,2015-06-13T00:00:00+08:00,2015-06-13T00:02:50+08:00,170,1.3113425831,103.856824133,,
13/06/15,Place in Singapore,2015-06-13T01:05:27+08:00,2015-06-13T11:06:09+08:00,36042,1.3341588169,103.8688492982,,
13/06/15,Place in Singapore,2015-06-13T11:12:56+08:00,2015-06-13T11:35:24+08:00,1348,1.3337852133,103.8664897039,,
13/06/15,Place in Singapore,2015-06-13T11:38:35+08:00,2015-06-13T11:54:26+08:00,951,1.3322469376,103.8681647413,,
13/06/15,Place in Singapore,2015-06-13T12:00:35+08:00,2015-06-13T13:54:21+08:00,6826,1.3341588169,103.8688492982,,
17/06/15,Place in Singapore,2015-06-17T15:51:15+08:00,2015-06-17T17:19:06+08:00,5271,1.3495407874,103.8411859888,,
18/06/15,Place in Singapore,2015-06-18T08:40:14+08:00,2015-06-18T09:56:13+08:00,4559,1.3324698386,103.8676276808,,
18/06/15,Place in Robinson Green,2015-06-18T10:17:28+08:00,2015-06-18T12:25:02+08:00,7654,1.2779032672,103.84808441,,
18/06/15,Place in Maxwell Road Food Centre,2015-06-18T12:39:03+08:00,2015-06-18T13:17:17+08:00,2294,1.2803089719,103.8449247861,,
18/06/15,Place in Singapore,2015-06-18T13:30:49+08:00,2015-06-18T13:36:29+08:00,340,1.277950908,103.8484136996,,
18/06/15,Place in Singapore,2015-06-18T13:45:35+08:00,2015-06-18T13:58:56+08:00,801,1.2968791344,103.8565974188,,
18/06/15,Place in Robinson Green,2015-06-18T14:05:43+08:00,2015-06-18T15:14:24+08:00,4121,1.2779032672,103.84808441,,
20/06/15,Place in Singapore,2015-06-20T08:08:20+08:00,2015-06-20T12:00:20+08:00,13920,1.3341588169,103.8688492982,,
20/06/15,Place in Singapore,2015-06-20T12:06:48+08:00,2015-06-20T12:42:08+08:00,2120,1.3340352028,103.8670229889,,
20/06/15,Place in Singapore,2015-06-20T12:42:08+08:00,2015-06-20T12:57:14+08:00,906,1.3323242503,103.8668931131,,
20/06/15,Place in Singapore,2015-06-20T13:03:16+08:00,2015-06-20T15:20:21+08:00,8225,1.3341588169,103.8688492982,,
20/06/15,Place in Singapore,2015-06-20T15:25:45+08:00,2015-06-20T15:36:01+08:00,616,1.3331216179,103.8695208828,,
20/06/15,Place in Singapore,2015-06-20T15:53:50+08:00,2015-06-20T15:58:08+08:00,258,1.3592420819,103.8739147573,,
20/06/15,Place in Singapore,2015-06-20T16:09:31+08:00,2015-06-20T17:58:39+08:00,6548,1.3460458461,103.8806298478,,
20/06/15,Place in Singapore,2015-06-20T18:02:29+08:00,2015-06-20T18:12:14+08:00,585,1.3452240239,103.8818129954,,
20/06/15,Place in Singapore,2015-06-20T18:19:58+08:00,2015-06-20T18:24:59+08:00,301,1.3509184031,103.8728694622,,
20/06/15,Place in Singapore,2015-06-20T19:08:22+08:00,2015-06-20T20:21:15+08:00,4373,1.2985842957,103.853536232,,
20/06/15,Place in Bugis+,2015-06-20T20:28:22+08:00,2015-06-20T22:04:20+08:00,5758,1.2997410304,103.8540361667,,
20/06/15,Place in Singapore,2015-06-20T22:13:40+08:00,2015-06-20T22:17:45+08:00,245,1.3014045325,103.8561995053,,
20/06/15,Place in Singapore,2015-06-20T22:48:36+08:00,2015-06-21T00:00:00+08:00,4284,1.3341588169,103.8688492982,,
21/06/15,Place in Singapore,2015-06-21T00:00:00+08:00,2015-06-21T00:11:29+08:00,689,1.3341588169,103.8688492982,,
21/06/15,Place in Singapore,2015-06-21T09:47:53+08:00,2015-06-21T10:42:32+08:00,3279,1.2975215786,103.8469809338,,
21/06/15,Place in Singapore,2015-06-21T10:49:43+08:00,2015-06-21T10:53:30+08:00,227,1.2983198007,103.8452618695,,
21/06/15,Place in Istana Park,2015-06-21T11:01:02+08:00,2015-06-21T12:01:09+08:00,3607,1.2999413399,103.8436974205,,
21/06/15,Place in Singapore,2015-06-21T12:21:02+08:00,2015-06-21T14:22:52+08:00,7310,1.3341588169,103.8688492982,,
21/06/15,Place in Singapore,2015-06-21T21:31:28+08:00,2015-06-22T00:00:00+08:00,8912,1.3341588169,103.8688492982,,
22/06/15,Place in Singapore,2015-06-22T00:00:00+08:00,2015-06-22T11:15:54+08:00,40554,1.3341588169,103.8688492982,,
22/06/15,Place in Singapore,2015-06-22T11:57:22+08:00,2015-06-22T13:10:20+08:00,4378,1.419221312,103.6977843797,,
22/06/15,Place in Singapore,2015-06-22T13:16:37+08:00,2015-06-22T14:17:17+08:00,3640,1.4220729363,103.6972070513,,
22/06/15,Place in Singapore,2015-06-22T14:27:38+08:00,2015-06-22T14:57:05+08:00,1767,1.4214866618,103.6955487798,,
22/06/15,Place in Singapore,2015-06-22T15:07:32+08:00,2015-06-22T17:04:21+08:00,7009,1.4222098309,103.6966846147,,
22/06/15,Place in Singapore,2015-06-22T17:04:22+08:00,2015-06-22T18:20:19+08:00,4557,1.4235519047,103.6980691283,,
22/06/15,Place in Singapore,2015-06-22T18:26:07+08:00,2015-06-22T18:50:03+08:00,1436,1.4199491817,103.6979906515,,
22/06/15,Place in Singapore,2015-06-22T18:59:02+08:00,2015-06-22T19:43:06+08:00,2644,1.4235519047,103.6980691283,,
22/06/15,Place in Singapore,2015-06-22T19:50:24+08:00,2015-06-22T20:53:41+08:00,3797,1.419221312,103.6977843797,,
22/06/15,Place in Singapore,2015-06-22T21:02:10+08:00,2015-06-23T00:00:00+08:00,10670,1.4230435463,103.697885532,,
23/06/15,Place in Singapore,2015-06-23T00:00:00+08:00,2015-06-23T06:23:24+08:00,23004,1.4230435463,103.697885532,,
23/06/15,Place in Singapore,2015-06-23T06:42:12+08:00,2015-06-23T07:38:01+08:00,3349,1.4199491817,103.6979906515,,
23/06/15,Place in Singapore,2015-06-23T07:53:22+08:00,2015-06-23T08:15:59+08:00,1357,1.4230435463,103.697885532,,
23/06/15,Place in Singapore,2015-06-23T08:15:59+08:00,2015-06-23T11:56:04+08:00,13205,1.42207238,103.6976454387,,
23/06/15,Place in Singapore,2015-06-23T12:03:38+08:00,2015-06-23T12:27:52+08:00,1454,1.4199246187,103.6970026972,,
23/06/15,Place in Singapore,2015-06-23T12:34:30+08:00,2015-06-23T13:15:47+08:00,2477,1.4235519047,103.6980691283,,
23/06/15,Place in Singapore,2015-06-23T13:25:52+08:00,2015-06-23T14:13:50+08:00,2878,1.419221312,103.6977843797,,
23/06/15,Place in Singapore,2015-06-23T14:16:20+08:00,2015-06-23T17:50:00+08:00,12820,1.4216688984,103.6969092968,,
23/06/15,Place in Singapore,2015-06-23T17:56:43+08:00,2015-06-23T19:51:59+08:00,6916,1.4195963295,103.6979884686,,
23/06/15,Place in Singapore,2015-06-23T21:45:14+08:00,2015-06-23T21:48:25+08:00,191,1.4195963295,103.6979884686,,
23/06/15,Place in Singapore,2015-06-23T21:52:45+08:00,2015-06-24T00:00:00+08:00,7635,1.4235519047,103.6980691283,,
24/06/15,Place in Singapore,2015-06-24T00:00:00+08:00,2015-06-24T06:31:16+08:00,23476,1.4235519047,103.6980691283,,
24/06/15,Place in Singapore,2015-06-24T06:38:15+08:00,2015-06-24T07:01:27+08:00,1392,1.4198181525,103.6977334554,,
24/06/15,Place in Singapore,2015-06-24T07:08:20+08:00,2015-06-24T07:21:58+08:00,818,1.4220729363,103.6972070513,,
24/06/15,Place in Singapore,2015-06-24T07:21:59+08:00,2015-06-24T07:31:30+08:00,571,1.4205393486,103.6985718414,,
24/06/15,Place in Singapore,2015-06-24T07:40:30+08:00,2015-06-24T07:58:10+08:00,1060,1.4199246187,103.6970026972,,
24/06/15,Place in Singapore,2015-06-24T09:12:47+08:00,2015-06-24T09:18:16+08:00,329,1.4199246187,103.6970026972,,
24/06/15,Place in Singapore,2015-06-24T09:18:16+08:00,2015-06-24T09:18:46+08:00,30,1.4199246187,103.6970026972,,
24/06/15,Place in Singapore,2015-06-24T09:28:06+08:00,2015-06-24T11:46:32+08:00,8306,1.4209114954,103.6984849443,,
24/06/15,Place in Singapore,2015-06-24T11:46:33+08:00,2015-06-24T12:01:47+08:00,914,1.4235519047,103.6980691283,,
24/06/15,Place in Singapore,2015-06-24T12:03:03+08:00,2015-06-24T12:13:14+08:00,611,1.4205393486,103.6985718414,,
24/06/15,Place in Singapore,2015-06-24T12:28:25+08:00,2015-06-24T12:37:05+08:00,520,1.4230435463,103.697885532,,
24/06/15,Place in Singapore,2015-06-24T12:44:57+08:00,2015-06-24T13:46:14+08:00,3677,1.4195963295,103.6979884686,,
24/06/15,Place in Singapore,2015-06-24T13:56:28+08:00,2015-06-24T14:05:27+08:00,539,1.4214866618,103.6955487798,,
24/06/15,Place in Singapore,2015-06-24T14:14:16+08:00,2015-06-24T17:51:00+08:00,13004,1.4220729363,103.6972070513,,
24/06/15,Place in Singapore,2015-06-24T17:56:32+08:00,2015-06-24T18:10:25+08:00,833,1.4199491817,103.6979906515,,
24/06/15,Place in Singapore,2015-06-24T18:18:48+08:00,2015-06-24T19:47:19+08:00,5311,1.42223355,103.6979885724,,
24/06/15,Place in Singapore,2015-06-24T19:54:46+08:00,2015-06-24T20:31:59+08:00,2233,1.419221312,103.6977843797,,
24/06/15,Place in Singapore,2015-06-24T20:39:41+08:00,2015-06-25T00:00:00+08:00,12019,1.4235519047,103.6980691283,,
25/06/15,Place in Singapore,2015-06-25T00:00:00+08:00,2015-06-25T04:55:58+08:00,17758,1.4235519047,103.6980691283,,
25/06/15,Place in Singapore,2015-06-25T06:30:13+08:00,2015-06-25T06:58:28+08:00,1695,1.4235519047,103.6980691283,,
25/06/15,Place in Singapore,2015-06-25T07:08:14+08:00,2015-06-25T08:37:00+08:00,5326,1.4195963295,103.6979884686,,
25/06/15,Place in Singapore,2015-06-25T08:37:00+08:00,2015-06-25T10:03:43+08:00,5203,1.4230435463,103.697885532,,
25/06/15,Place in Singapore,2015-06-25T10:10:24+08:00,2015-06-25T11:26:58+08:00,4594,1.4195871679,103.6986656931,,
25/06/15,Place in Singapore,2015-06-25T11:36:09+08:00,2015-06-25T11:45:02+08:00,533,1.4190625221,103.6945241235,,
25/06/15,Place in Singapore,2015-06-25T11:45:02+08:00,2015-06-25T13:13:51+08:00,5329,1.4181715372,103.6941761608,,
25/06/15,Place in Singapore,2015-06-25T13:17:22+08:00,2015-06-25T13:50:08+08:00,1966,1.4211778237,103.6953766998,,
25/06/15,Place in Singapore,2015-06-25T15:04:24+08:00,2015-06-25T16:42:39+08:00,5895,1.4040133743,103.6845179121,,
25/06/15,Place in Singapore,2015-06-25T17:31:30+08:00,2015-06-26T00:00:00+08:00,23310,1.4232783901,103.6980508602,,
26/06/15,Place in Singapore,2015-06-26T00:00:00+08:00,2015-06-26T05:46:55+08:00,20815,1.4232783901,103.6980508602,,
26/06/15,Place in Singapore,2015-06-26T05:54:18+08:00,2015-06-26T07:47:15+08:00,6777,1.4199491817,103.6979906515,,
26/06/15,Place in Singapore,2015-06-26T07:52:09+08:00,2015-06-26T08:19:20+08:00,1631,1.4216117097,103.6978635528,,
26/06/15,Place in Singapore,2015-06-26T08:19:21+08:00,2015-06-26T08:52:52+08:00,2011,1.4205393486,103.6985718414,,
26/06/15,Place in Singapore,2015-06-26T09:00:46+08:00,2015-06-26T09:13:03+08:00,737,1.4195963295,103.6979884686,,
26/06/15,Place in Singapore,2015-06-26T09:55:58+08:00,2015-06-26T10:54:52+08:00,3534,1.4230435463,103.697885532,,
26/06/15,Place in Singapore,2015-06-26T10:57:52+08:00,2015-06-26T12:50:47+08:00,6775,1.4195963295,103.6979884686,,
26/06/15,Place in Singapore,2015-06-26T12:56:04+08:00,2015-06-26T12:59:18+08:00,194,1.4214866618,103.6955487798,,
26/06/15,Place in Singapore,2015-06-26T13:04:57+08:00,2015-06-26T13:17:35+08:00,758,1.4199491817,103.6979906515,,
26/06/15,Place in Singapore,2015-06-26T13:27:00+08:00,2015-06-26T13:46:34+08:00,1174,1.4230435463,103.697885532,,
26/06/15,Place in Singapore,2015-06-26T13:57:01+08:00,2015-06-26T16:11:56+08:00,8095,1.4195963295,103.6979884686,,
26/06/15,Place in Singapore,2015-06-26T16:31:13+08:00,2015-06-26T16:34:10+08:00,177,1.399073195,103.7436186625,,
26/06/15,Place in Mandai Hill Camp,2015-06-26T17:03:20+08:00,2015-06-26T17:47:48+08:00,2668,1.4094319943,103.7686002862,,
26/06/15,Place in Mandai Hill Camp,2015-06-26T18:10:15+08:00,2015-06-26T18:41:48+08:00,1893,1.4094319943,103.7686002862,,
26/06/15,Place in Singapore,2015-06-26T18:58:38+08:00,2015-06-26T19:11:14+08:00,756,1.3986847257,103.7431835974,,
26/06/15,Place in Singapore,2015-06-26T19:36:36+08:00,2015-06-26T20:11:22+08:00,2086,1.3341588169,103.8688492982,,
26/06/15,Place in nex,2015-06-26T20:33:29+08:00,2015-06-26T22:30:12+08:00,7003,1.350452076,103.8726455007,,
26/06/15,Place in Singapore,2015-06-26T22:53:45+08:00,2015-06-27T00:00:00+08:00,3975,1.3341588169,103.8688492982,,
27/06/15,Place in Singapore,2015-06-27T00:00:00+08:00,2015-06-27T08:32:29+08:00,30749,1.3341588169,103.8688492982,,
27/06/15,Place in Singapore,2015-06-27T09:01:44+08:00,2015-06-27T09:57:38+08:00,3354,1.3341588169,103.8688492982,,
27/06/15,Place in Singapore,2015-06-27T10:01:47+08:00,2015-06-27T10:32:52+08:00,1865,1.3340352028,103.8670229889,,
27/06/15,Place in nex,2015-06-27T10:50:00+08:00,2015-06-27T12:39:42+08:00,6582,1.3508961554,103.8719737843,,
27/06/15,Place in nex,2015-06-27T12:52:41+08:00,2015-06-27T13:49:52+08:00,3431,1.350452076,103.8726455007,,
27/06/15,Place in Singapore,2015-06-27T15:45:23+08:00,2015-06-27T19:55:52+08:00,15029,1.3341588169,103.8688492982,,
27/06/15,Place in Singapore,2015-06-27T20:02:44+08:00,2015-06-27T20:14:28+08:00,704,1.3331216179,103.8695208828,,
27/06/15,Place in Singapore,2015-06-27T20:37:02+08:00,2015-06-27T22:46:50+08:00,7788,1.299246294,103.8558583851,,
27/06/15,Place in Singapore,2015-06-27T23:05:25+08:00,2015-06-28T00:00:00+08:00,3275,1.2890993232,103.8561790031,,
28/06/15,Place in Singapore,2015-06-28T00:00:00+08:00,2015-06-28T02:44:08+08:00,9848,1.2890993232,103.8561790031,,
28/06/15,Place in Singapore,2015-06-28T03:24:37+08:00,2015-06-28T09:03:01+08:00,20304,1.3341588169,103.8688492982,,
28/06/15,Place in Singapore,2015-06-28T09:21:42+08:00,2015-06-28T10:55:35+08:00,5633,1.2971241126,103.8469819118,,
28/06/15,Place in Singapore,2015-06-28T11:04:58+08:00,2015-06-28T11:06:09+08:00,71,1.2987602521,103.8456106703,,
28/06/15,Place in Singapore,2015-06-28T11:13:07+08:00,2015-06-28T12:20:41+08:00,4054,1.2990407085,103.8469282853,,
28/06/15,Place in Singapore,2015-06-28T12:26:10+08:00,2015-06-28T13:40:53+08:00,4483,1.299378489,103.8491312658,,
28/06/15,Place in Istana Park,2015-06-28T13:51:26+08:00,2015-06-28T14:17:15+08:00,1549,1.2998394406,103.8440113656,,
28/06/15,Place in Plaza Singapura,2015-06-28T14:17:16+08:00,2015-06-28T14:31:10+08:00,834,1.2996082097,103.8458462246,,
28/06/15,Place in Plaza Singapura,2015-06-28T14:41:59+08:00,2015-06-28T14:57:25+08:00,926,1.2996593296,103.8454934727,,
28/06/15,Place in Singapore,2015-06-28T15:21:46+08:00,2015-06-29T00:00:00+08:00,31094,1.3341588169,103.8688492982,,
29/06/15,Place in Singapore,2015-06-29T00:00:00+08:00,2015-06-29T08:34:08+08:00,30848,1.3341588169,103.8688492982,,
29/06/15,Place in Robinson Green,2015-06-29T09:05:02+08:00,2015-06-29T13:03:38+08:00,14316,1.2779032672,103.84808441,,
29/06/15,Place in Singapore,2015-06-29T13:17:12+08:00,2015-06-29T14:03:56+08:00,2804,1.2746250627,103.843278429,,
29/06/15,Place in Robinson Green,2015-06-29T14:16:58+08:00,2015-06-29T20:02:56+08:00,20758,1.2779032672,103.84808441,,
29/06/15,Place in Singapore,2015-06-29T20:10:00+08:00,2015-06-29T20:13:18+08:00,198,1.2770055967,103.846626331,,
29/06/15,Place in Singapore,2015-06-29T20:26:32+08:00,2015-06-29T21:39:38+08:00,4386,1.2997762762,103.844565542,,
29/06/15,Place in Singapore,2015-06-29T21:42:24+08:00,2015-06-29T21:50:44+08:00,500,1.2993503117,103.8451793235,,
29/06/15,Place in Singapore,2015-06-29T22:06:03+08:00,2015-06-29T22:39:30+08:00,2007,1.3341588169,103.8688492982,,
18/05/15,Place in Singapore,2015-05-18T12:50:18+08:00,2015-05-18T12:50:38+08:00,20,1.2786556274,103.8486321582,,
18/05/15,Place in Singapore,2015-05-18T12:57:24+08:00,2015-05-18T13:26:54+08:00,1770,1.2798765342,103.8471904738,,
18/05/15,Place in Singapore,2015-05-18T13:37:28+08:00,2015-05-18T13:39:47+08:00,139,1.2812235054,103.8473965987,,
18/05/15,Place in Robinson Green,2015-05-18T13:51:38+08:00,2015-05-18T19:14:52+08:00,19394,1.2779032672,103.84808441,,
18/05/15,Place in Singapore,2015-05-18T19:35:17+08:00,2015-05-18T19:41:40+08:00,383,1.266275932,103.8245335194,,
18/05/15,Place in Singapore,2015-05-18T19:48:02+08:00,2015-05-18T20:24:45+08:00,2203,1.2651175426,103.8229644379,,
18/05/15,Place in Singapore,2015-05-18T20:29:33+08:00,2015-05-18T20:38:24+08:00,531,1.266275932,103.8245335194,,
18/05/15,Place in Singapore,2015-05-18T20:59:31+08:00,2015-05-18T21:08:25+08:00,534,1.3900366775,103.8818377837,,
18/05/15,Place in Singapore,2015-05-18T21:18:45+08:00,2015-05-19T00:00:00+08:00,9675,1.3341588169,103.8688492982,,
19/05/15,Place in Singapore,2015-05-19T00:00:00+08:00,2015-05-19T09:00:07+08:00,32407,1.3341588169,103.8688492982,,
19/05/15,Place in Singapore,2015-05-19T09:08:56+08:00,2015-05-19T12:32:21+08:00,12205,1.3387632972,103.8560320077,,
19/05/15,Place in Singapore,2015-05-19T12:40:33+08:00,2015-05-19T12:57:06+08:00,993,1.3401291552,103.8541449181,,
19/05/15,Place in Robinson Green,2015-05-19T13:13:40+08:00,2015-05-19T14:50:09+08:00,5789,1.2779032672,103.84808441,,
19/05/15,Place in Raffles Place Park,2015-05-19T14:53:30+08:00,2015-05-19T15:33:56+08:00,2426,1.2832596728,103.851387572,,
19/05/15,Place in Bras Basah Complex,2015-05-19T15:45:43+08:00,2015-05-19T16:38:17+08:00,3154,1.2965958182,103.8537402038,,
19/05/15,Place in Robinson Green,2015-05-19T16:49:35+08:00,2015-05-19T19:18:15+08:00,8920,1.2779032672,103.84808441,,
19/05/15,Place in Singapore,2015-05-19T20:05:59+08:00,2015-05-20T00:00:00+08:00,14041,1.3341588169,103.8688492982,,
20/05/15,Place in Singapore,2015-05-20T00:00:00+08:00,2015-05-20T00:08:52+08:00,532,1.3341588169,103.8688492982,,
20/05/15,Place in Singapore,2015-05-20T08:20:54+08:00,2015-05-20T09:00:30+08:00,2376,1.3341588169,103.8688492982,,
20/05/15,Place in Singapore,2015-05-20T09:08:23+08:00,2015-05-20T09:22:05+08:00,822,1.3900366775,103.8818377837,,
20/05/15,Place in Robinson Green,2015-05-20T09:39:51+08:00,2015-05-20T12:16:22+08:00,9391,1.2779032672,103.84808441,,
20/05/15,Place in Singapore,2015-05-20T12:21:33+08:00,2015-05-20T12:56:10+08:00,2077,1.2785195321,103.8496271857,,
20/05/15,Place in Robinson Green,2015-05-20T13:03:43+08:00,2015-05-20T19:09:04+08:00,21921,1.2779032672,103.84808441,,
20/05/15,Place in Singapore,2015-05-20T19:29:25+08:00,2015-05-20T21:15:32+08:00,6367,1.2995057587,103.844751406,,
20/05/15,Place in Singapore,2015-05-20T21:40:46+08:00,2015-05-21T00:00:00+08:00,8354,1.3341588169,103.8688492982,,
21/05/15,Place in Singapore,2015-05-21T00:00:00+08:00,2015-05-21T09:25:18+08:00,33918,1.3341588169,103.8688492982,,
21/05/15,Place in Robinson Green,2015-05-21T09:48:42+08:00,2015-05-21T13:23:09+08:00,12867,1.2779032672,103.84808441,,
21/05/15,Place in Singapore,2015-05-21T13:28:59+08:00,2015-05-21T13:41:09+08:00,730,1.2787168396,103.8498717095,,
21/05/15,Place in Robinson Green,2015-05-21T13:48:44+08:00,2015-05-21T22:51:37+08:00,32573,1.2779032672,103.84808441,,
21/05/15,Place in Singapore,2015-05-21T23:02:45+08:00,2015-05-22T00:00:00+08:00,3435,1.3341588169,103.8688492982,,
22/05/15,Place in Singapore,2015-05-22T00:00:00+08:00,2015-05-22T07:53:13+08:00,28393,1.3341588169,103.8688492982,,
22/05/15,Place in Singapore Art Museum,2015-05-22T08:07:02+08:00,2015-05-22T09:39:05+08:00,5523,1.2975520667,103.8511391373,,
22/05/15,Place in Robinson Green,2015-05-22T09:54:32+08:00,2015-05-22T13:22:39+08:00,12487,1.2779032672,103.84808441,,
22/05/15,Place in Altez (U/C),2015-05-22T13:32:35+08:00,2015-05-22T14:02:21+08:00,1786,1.274396993,103.8443914545,,
22/05/15,Place in Robinson Green,2015-05-22T14:08:30+08:00,2015-05-22T19:02:51+08:00,17661,1.2779032672,103.84808441,,
22/05/15,Place in Singapore,2015-05-22T19:16:45+08:00,2015-05-22T19:26:05+08:00,560,1.2968791344,103.8565974188,,
22/05/15,Place in Singapore,2015-05-22T20:00:57+08:00,2015-05-23T00:00:00+08:00,14343,1.3341588169,103.8688492982,,
23/05/15,Place in Singapore,2015-05-23T00:00:00+08:00,2015-05-23T01:38:28+08:00,5908,1.3341588169,103.8688492982,,
23/05/15,Place in Singapore,2015-05-23T10:15:01+08:00,2015-05-23T10:15:23+08:00,22,1.3343402157,103.8679553909,,
23/05/15,Place in Singapore,2015-05-23T10:15:23+08:00,2015-05-23T10:15:34+08:00,11,1.3343402157,103.8679553909,,
23/05/15,Place in Singapore,2015-05-23T10:15:34+08:00,2015-05-23T10:45:40+08:00,1806,1.3340352028,103.8670229889,,
23/05/15,Place in Singapore,2015-05-23T10:53:25+08:00,2015-05-23T12:48:26+08:00,6901,1.3341588169,103.8688492982,,
23/05/15,Place in Singapore,2015-05-23T13:00:35+08:00,2015-05-23T16:07:55+08:00,11240,1.3075551564,103.8888387288,,
23/05/15,Place in Singapore,2015-05-23T18:50:44+08:00,2015-05-24T00:00:00+08:00,18556,1.3341588169,103.8688492982,,
24/05/15,Place in Singapore,2015-05-24T00:00:00+08:00,2015-05-24T05:39:47+08:00,20387,1.3341588169,103.8688492982,,
24/05/15,Place in Singapore,2015-05-24T18:12:29+08:00,2015-05-24T18:22:15+08:00,586,1.3341588169,103.8688492982,,
24/05/15,Place in Singapore,2015-05-24T18:54:52+08:00,2015-05-24T22:17:00+08:00,12128,1.3103831618,103.7948914304,,
24/05/15,Place in Singapore,2015-05-24T22:17:00+08:00,2015-05-24T22:26:58+08:00,598,1.3109912861,103.7954676732,,
24/05/15,Place in Singapore,2015-05-24T22:37:35+08:00,2015-05-25T00:00:00+08:00,4945,1.3341588169,103.8688492982,,
25/05/15,Place in Singapore,2015-05-25T00:00:00+08:00,2015-05-25T08:44:35+08:00,31475,1.3341588169,103.8688492982,,
25/05/15,Place in Robinson Green,2015-05-25T09:21:23+08:00,2015-05-25T12:36:35+08:00,11712,1.2779032672,103.84808441,,
25/05/15,Place in Shaw Towers,2015-05-25T12:45:06+08:00,2015-05-25T13:51:14+08:00,3968,1.2967849093,103.8568522695,,
25/05/15,Place in Robinson Green,2015-05-25T13:56:39+08:00,2015-05-25T20:23:04+08:00,23185,1.2779032672,103.84808441,,
25/05/15,Place in nex,2015-05-25T21:14:24+08:00,2015-05-25T21:39:15+08:00,1491,1.3508961554,103.8719737843,,
25/05/15,Place in nex,2015-05-25T21:39:15+08:00,2015-05-25T22:27:45+08:00,2910,1.3502966768,103.8730065549,,
25/05/15,Place in Singapore,2015-05-25T22:38:35+08:00,2015-05-25T23:39:52+08:00,3677,1.3647649786,103.8659613492,,
25/05/15,Place in Singapore,2015-05-25T23:52:29+08:00,2015-05-26T00:00:00+08:00,451,1.3341588169,103.8688492982,,
26/05/15,Place in Singapore,2015-05-26T00:00:00+08:00,2015-05-26T08:32:20+08:00,30740,1.3341588169,103.8688492982,,
26/05/15,Place in Robinson Green,2015-05-26T09:12:07+08:00,2015-05-26T12:30:18+08:00,11891,1.2779032672,103.84808441,,
26/05/15,Place in Raffles City Shopping Centre,2015-05-26T18:39:12+08:00,2015-05-26T19:03:25+08:00,1453,1.2935624068,103.8535403111,,
