DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
07/10/2017,11:00,BROOKLYN,11236,40.646404,-73.912865,"(40.646404, -73.912865)",,,900       REMSEN AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3708529,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:00,MANHATTAN,10023,,,,,,22        CENTRAL PARK WEST             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3708386,BICYCLE,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:00,MANHATTAN,10038,40.711063,-73.99669,"(40.711063, -73.99669)",,,65        CATHERINE STREET              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3708453,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:00,,,40.70052,-74.01551,"(40.70052, -74.01551)",,,,0,0,0,0,0,0,0,0,,,,,,3709413,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:05,BRONX,10467,40.88225,-73.86706,"(40.88225, -73.86706)",BRONX BOULEVARD                 ,EAST 216 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3708515,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/10/2017,11:05,BROOKLYN,11226,40.65319,-73.96622,"(40.65319, -73.96622)",PARKSIDE AVENUE                 ,PARADE PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3709443,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:05,BROOKLYN,11212,40.65957,-73.92251,"(40.65957, -73.92251)",EAST 94 STREET                  ,CLARKSON AVENUE,,4,0,0,0,0,0,4,0,Traffic Control Disregarded,Unspecified,,,,3709818,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/10/2017,11:07,MANHATTAN,10011,40.748356,-74.00369,"(40.748356, -74.00369)",WEST 24 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3708990,TAXI,TAXI,,,
07/10/2017,11:07,QUEENS,11105,40.77486,-73.90891,"(40.77486, -73.90891)",DITMARS BOULEVARD               ,35 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3708112,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:14,BROOKLYN,11220,40.632633,-74.01254,"(40.632633, -74.01254)",65 STREET                       ,8 AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3709191,PASSENGER VEHICLE,,,,
07/10/2017,11:15,MANHATTAN,10021,40.770752,-73.95695,"(40.770752, -73.95695)",EAST 75 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3708349,SPORT UTILITY / STATION WAGON,,,,
07/10/2017,11:15,,,,,,,,136-22    PIDGEON MEADOW ROAD           ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3708094,PASSENGER VEHICLE,,,,
07/10/2017,11:19,,,40.676765,-73.880516,"(40.676765, -73.880516)",BERRIMAN STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3708835,SPORT UTILITY / STATION WAGON,,,,
07/10/2017,11:23,MANHATTAN,10029,40.795586,-73.950165,"(40.795586, -73.950165)",EAST 108 STREET                 ,5 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3708766,PASSENGER VEHICLE,,,,
07/10/2017,11:25,,,40.8022,-73.9678,"(40.8022, -73.9678)",WEST 107 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3708381,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:29,BROOKLYN,11226,40.639782,-73.95495,"(40.639782, -73.95495)",,,1254      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3709656,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/10/2017,11:29,,,40.780136,-73.988266,"(40.780136, -73.988266)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3709901,SPORT UTILITY / STATION WAGON,,,,
07/10/2017,11:30,BROOKLYN,11211,40.71558,-73.960144,"(40.71558, -73.960144)",BEDFORD AVENUE                  ,NORTH 3 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3708708,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/10/2017,11:30,BROOKLYN,11211,40.709755,-73.95707,"(40.709755, -73.95707)",SOUTH 4 STREET                  ,MARCY AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3708583,PASSENGER VEHICLE,,,,
07/10/2017,11:30,MANHATTAN,10010,40.737404,-73.98421,"(40.737404, -73.98421)",,,256       3 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3709014,SPORT UTILITY / STATION WAGON,,,,
07/10/2017,11:30,QUEENS,11416,40.689526,-73.84399,"(40.689526, -73.84399)",,,100-02    ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3708109,PICK-UP TRUCK,,,,
07/10/2017,11:30,,,40.665977,-73.84157,"(40.665977, -73.84157)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3708433,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:30,QUEENS,11432,40.70953,-73.7964,"(40.70953, -73.7964)",HILLSIDE AVENUE                 ,MERRICK BOULEVARD,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,,,,3709297,SPORT UTILITY / STATION WAGON,BICYCLE,,,
07/10/2017,11:33,,,40.77958,-73.98183,"(40.77958, -73.98183)",BROADWAY                        ,WEST 73 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,3708960,SPORT UTILITY / STATION WAGON,,,,
07/10/2017,11:35,BROOKLYN,11234,40.61919,-73.92302,"(40.61919, -73.92302)",EAST 54 STREET                  ,AVENUE N,,0,0,0,0,0,0,0,0,Unspecified,,,,,3710061,SPORT UTILITY / STATION WAGON,,,,
07/10/2017,11:38,MANHATTAN,10016,40.746536,-73.976105,"(40.746536, -73.976105)",,,218       EAST 36 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3708149,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/10/2017,11:40,MANHATTAN,10011,40.744644,-74.00639,"(40.744644, -74.00639)",WEST 18 STREET                  ,10 AVENUE,,1,0,0,0,0,0,1,0,Lost Consciousness,Unspecified,Unspecified,,,3708988,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/10/2017,11:45,,,40.737885,-73.98091,"(40.737885, -73.98091)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3709015,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/10/2017,11:46,BROOKLYN,11206,40.70896,-73.94347,"(40.70896, -73.94347)",,,204       GRAHAM AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3708513,SPORT UTILITY / STATION WAGON,,,,
07/10/2017,11:50,BROOKLYN,11212,40.6693,-73.91336,"(40.6693, -73.91336)",,,1623      PITKIN AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3708152,TAXI,PASSENGER VEHICLE,,,
07/10/2017,11:50,BROOKLYN,11219,40.62461,-73.99464,"(40.62461, -73.99464)",,,1524      62 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3708554,PASSENGER VEHICLE,,,,
07/10/2017,11:54,,,40.61144,-74.176254,"(40.61144, -74.176254)",,,1110      SOUTH AVENUE                  ,0,0,0,0,0,0,0,0,Accelerator Defective,Unspecified,Unspecified,Unspecified,,3708495,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/10/2017,11:55,BRONX,10456,40.82806,-73.90807,"(40.82806, -73.90807)",,,491       EAST 166 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3708678,PASSENGER VEHICLE,,,,
07/10/2017,11:55,QUEENS,11385,40.713062,-73.90891,"(40.713062, -73.90891)",METROPOLITAN AVENUE             ,ANDREWS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3708574,SPORT UTILITY / STATION WAGON,,,,
07/10/2017,12:00,BRONX,10461,40.850304,-73.85137,"(40.850304, -73.85137)",MORRIS PARK AVENUE              ,WILLIAMSBRIDGE ROAD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3708782,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/10/2017,12:00,BRONX,10474,40.8087,-73.88785,"(40.8087, -73.88785)",,,415       BARRETTO STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3708418,PASSENGER VEHICLE,,,,
07/10/2017,12:00,BROOKLYN,11208,40.678043,-73.871704,"(40.678043, -73.871704)",,,1009      LIBERTY AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3708832,,,,,
07/10/2017,12:00,BROOKLYN,11226,40.635197,-73.964,"(40.635197, -73.964)",,,1414      NEWKIRK AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3709658,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/10/2017,12:00,QUEENS,11412,40.69406,-73.7573,"(40.69406, -73.7573)",195 STREET                      ,116 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3708604,SPORT UTILITY / STATION WAGON,,,,
