DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/19/2017,11:40,QUEENS,11423,40.713436,-73.76119,"(40.713436, -73.76119)",JAMAICA AVENUE                  ,198 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3693836,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/19/2017,11:40,,,40.650944,-73.905975,"(40.650944, -73.905975)",ROCKAWAY AVENUE                 ,AVENUE D,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,3695178,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/19/2017,11:40,,,40.61964,-73.897316,"(40.61964, -73.897316)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3694840,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,11:45,,,40.700768,-73.990944,"(40.700768, -73.990944)",CADMAN PLAZA WEST               ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3694745,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,11:47,QUEENS,11378,40.71746,-73.91913,"(40.71746, -73.91913)",,,50-00     GRAND AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3694452,SPORT UTILITY / STATION WAGON,TAXI,,,
06/19/2017,11:49,,,40.71881,-73.83266,"(40.71881, -73.83266)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3693842,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,11:50,BRONX,10461,40.851078,-73.84862,"(40.851078, -73.84862)",TENBROECK AVENUE                ,MORRIS PARK AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3694829,PASSENGER VEHICLE,,,,
06/19/2017,11:50,,,40.67148,-73.898674,"(40.67148, -73.898674)",PITKIN AVENUE                   ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3694731,PASSENGER VEHICLE,MOTORCYCLE,,,
06/19/2017,11:53,BROOKLYN,11230,40.62643,-73.972305,"(40.62643, -73.972305)",AVENUE I                        ,EAST 5 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3694483,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,11:58,QUEENS,11414,40.666393,-73.84998,"(40.666393, -73.84998)",,,84-29     153 AVENUE                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3693988,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,11:59,BROOKLYN,11224,40.57529,-73.97655,"(40.57529, -73.97655)",WEST 8 STREET                   ,SURF AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3695438,TAXI,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:00,BROOKLYN,11236,40.640488,-73.9056,"(40.640488, -73.9056)",,,9013      FLATLANDS AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3695177,TAXI,PASSENGER VEHICLE,,,
06/19/2017,12:00,MANHATTAN,10023,40.78034,-73.977745,"(40.78034, -73.977745)",,,120       WEST 76 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3695792,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,12:00,QUEENS,11004,40.74587,-73.71417,"(40.74587, -73.71417)",,,257-15    UNION TURNPIKE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3694082,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:00,QUEENS,11374,40.733437,-73.86418,"(40.733437, -73.86418)",,,61-35     JUNCTION BOULEVARD            ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3694039,,,,,
06/19/2017,12:00,QUEENS,11434,40.65616,-73.76736,"(40.65616, -73.76736)",150 ROAD                        ,BREWER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3694083,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:00,QUEENS,11694,40.580894,-73.83989,"(40.580894, -73.83989)",NEWPORT AVENUE                  ,BEACH 118 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3694005,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,12:00,,,40.717724,-73.83585,"(40.717724, -73.83585)",QUEENS BOULEVARD                ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3694071,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:00,,,40.837894,-73.88138,"(40.837894, -73.88138)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3693881,PASSENGER VEHICLE,,,,
06/19/2017,12:00,,,40.624912,-74.146706,"(40.624912, -74.146706)",FOREST AVENUE                   ,WILLOW ROAD WEST,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3694095,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,12:05,BROOKLYN,11238,40.67556,-73.96334,"(40.67556, -73.96334)",WASHINGTON AVENUE               ,PARK PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3695247,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,12:10,BRONX,10468,40.87469,-73.8865,"(40.87469, -73.8865)",EAST 204 STREET                 ,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Cell Phone (hand-held),Aggressive Driving/Road Rage,,,,3694703,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:10,,,40.784325,-73.94225,"(40.784325, -73.94225)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3693882,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
06/19/2017,12:11,MANHATTAN,10040,40.85655,-73.927666,"(40.85655, -73.927666)",,,558       WEST 193 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3694507,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,12:12,,,40.820095,-73.955086,"(40.820095, -73.955086)",WEST 135 STREET                 ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3695245,TAXI,PASSENGER VEHICLE,,,
06/19/2017,12:15,,,40.704494,-73.81743,"(40.704494, -73.81743)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3694012,PASSENGER VEHICLE,TAXI,,,
06/19/2017,12:17,,,40.847263,-73.89388,"(40.847263, -73.89388)",LAFONTAINE AVENUE               ,,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,3693873,,,,,
06/19/2017,12:20,,,40.587223,-74.16819,"(40.587223, -74.16819)",,,2500      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3694094,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,12:20,BROOKLYN,11205,40.692493,-73.95199,"(40.692493, -73.95199)",,,193       NOSTRAND AVENUE               ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3693855,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:20,,,,,,,,71        EAST DRIVE                    ,1,0,0,0,1,0,0,0,Driver Inexperience,,,,,3695541,BICYCLE,,,,
06/19/2017,12:30,BRONX,10463,40.87465,-73.911095,"(40.87465, -73.911095)",WEST 225 STREET                 ,MARBLE HILL AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3695206,PASSENGER VEHICLE,,,,
06/19/2017,12:30,QUEENS,11378,40.722977,-73.91017,"(40.722977, -73.91017)",,,58-51     MASPETH AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3694459,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,12:30,,,40.76663,-73.88903,"(40.76663, -73.88903)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3693876,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:30,QUEENS,11693,,,,,,91-18     BEACH CHANNEL DRIVE           ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3693877,PASSENGER VEHICLE,,,,
06/19/2017,12:30,MANHATTAN,10013,40.722755,-74.006584,"(40.722755, -74.006584)",,,431       CANAL STREET                  ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3694407,PASSENGER VEHICLE,,,,
06/19/2017,12:35,,,40.657516,-73.976166,"(40.657516, -73.976166)",WINDSOR PLACE                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3696457,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,12:38,,,40.83543,-73.92341,"(40.83543, -73.92341)",JEROME AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3695655,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:40,BROOKLYN,11215,40.67198,-73.981636,"(40.67198, -73.981636)",,,422       3 STREET                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3694833,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:40,STATEN ISLAND,10308,40.559383,-74.15393,"(40.559383, -74.15393)",GIFFORDS LANE                   ,BARLOW AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3694711,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,12:40,,,,,,57 road                         ,rust street,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3694450,PICK-UP TRUCK,PICK-UP TRUCK,,,
06/19/2017,12:40,,,40.774612,-73.92399,"(40.774612, -73.92399)",ASTORIA PARK SOUTH              ,21 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Following Too Closely,,,,3693853,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,12:45,MANHATTAN,10017,40.75565,-73.97422,"(40.75565, -73.97422)",,,111       EAST 48 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3694688,,,,,
06/19/2017,12:45,QUEENS,11377,40.753902,-73.90122,"(40.753902, -73.90122)",61 STREET                       ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3693862,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,12:45,STATEN ISLAND,10310,40.639175,-74.121826,"(40.639175, -74.121826)",RICHMOND TERRACE                ,ALASKA STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,3696087,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,12:50,,,40.70453,-73.817245,"(40.70453, -73.817245)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3694785,PASSENGER VEHICLE,,,,
06/19/2017,13:00,BRONX,10465,40.828125,-73.84105,"(40.828125, -73.84105)",BRUCKNER BOULEVARD              ,BRUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3696841,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,13:00,BROOKLYN,11234,40.635258,-73.92745,"(40.635258, -73.92745)",KINGS HIGHWAY                   ,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3694909,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,13:00,QUEENS,11354,40.766308,-73.81424,"(40.766308, -73.81424)",150 PLACE                       ,35 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3694918,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:00,QUEENS,11372,40.7514,-73.88461,"(40.7514, -73.88461)",,,35-59     82 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3693875,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:00,QUEENS,11418,40.702156,-73.83879,"(40.702156, -73.83879)",84 AVENUE                       ,112 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3696083,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,13:00,QUEENS,11421,40.69125,-73.85087,"(40.69125, -73.85087)",WOODHAVEN BOULEVARD             ,89 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3693863,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:00,STATEN ISLAND,10308,40.54101,-74.14711,"(40.54101, -74.14711)",HYLAN BOULEVARD                 ,WIMAN AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3694747,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:00,,,40.703434,-73.91181,"(40.703434, -73.91181)",CYPRESS AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3694884,PICK-UP TRUCK,,,,
06/19/2017,13:00,,,40.578537,-74.169556,"(40.578537, -74.169556)",,,2795      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3694096,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:00,BRONX,10456,40.834507,-73.91772,"(40.834507, -73.91772)",EAST 167 STREET                 ,GRAND CONCOURSE,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3695640,TAXI,PASSENGER VEHICLE,,,
06/19/2017,13:00,BROOKLYN,11209,40.624733,-74.03644,"(40.624733, -74.03644)",COLONIAL ROAD                   ,86 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3695307,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,13:00,,,40.67632,-73.763435,"(40.67632, -73.763435)",FARMERS BOULEVARD               ,134 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3694422,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
06/19/2017,13:00,,,40.635887,-73.87999,"(40.635887, -73.87999)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3693894,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:05,,,40.66159,-73.77065,"(40.66159, -73.77065)",175 STREET                      ,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3694056,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:05,,,40.770313,-73.99141,"(40.770313, -73.99141)",11 AVENUE                       ,,,3,0,0,0,0,0,3,0,Turning Improperly,Unspecified,,,,3693906,PASSENGER VEHICLE,TAXI,,,
06/19/2017,13:08,BROOKLYN,11218,40.64412,-73.98907,"(40.64412, -73.98907)",FORT HAMILTON PARKWAY           ,37 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3694497,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
06/19/2017,13:12,MANHATTAN,10021,40.76817,-73.9528,"(40.76817, -73.9528)",YORK AVENUE                     ,EAST 74 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3694794,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:13,QUEENS,11691,40.604507,-73.7557,"(40.604507, -73.7557)",,,11-20     BEACH CHANNEL DRIVE           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3694811,PICK-UP TRUCK,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/19/2017,13:15,STATEN ISLAND,10310,40.63674,-74.119125,"(40.63674, -74.119125)",,,810       HENDERSON AVENUE              ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3695254,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,13:15,,,40.62167,-73.991264,"(40.62167, -73.991264)",17 AVENUE                       ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3694451,PASSENGER VEHICLE,,,,
06/19/2017,13:19,BROOKLYN,11208,40.665188,-73.86939,"(40.665188, -73.86939)",STANLEY AVENUE                  ,EUCLID AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3694732,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:25,,,40.618816,-74.03297,"(40.618816, -74.03297)",3 AVENUE                        ,93 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3694628,PASSENGER VEHICLE,,,,
06/19/2017,13:29,,,40.676342,-73.910934,"(40.676342, -73.910934)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3695260,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:30,BROOKLYN,11208,40.675682,-73.86607,"(40.675682, -73.86607)",,,640       CONDUIT BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3694735,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,,
06/19/2017,13:30,BROOKLYN,11238,40.6769,-73.97225,"(40.6769, -73.97225)",,,355       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3694834,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,13:30,QUEENS,11412,40.701782,-73.75946,"(40.701782, -73.75946)",112 AVENUE                      ,196 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3694421,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,13:30,QUEENS,11432,40.71001,-73.79474,"(40.71001, -73.79474)",HILLSIDE AVENUE                 ,168 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3694780,PASSENGER VEHICLE,,,,
06/19/2017,13:35,BROOKLYN,11235,40.592884,-73.94889,"(40.592884, -73.94889)",,,2114      AVENUE X                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3693899,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
06/19/2017,13:38,BROOKLYN,11218,40.646378,-73.97085,"(40.646378, -73.97085)",CONEY ISLAND AVENUE             ,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3695369,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:40,BROOKLYN,11226,40.652927,-73.959335,"(40.652927, -73.959335)",CATON AVENUE                    ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Illness,Unspecified,Unspecified,,,3695583,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/19/2017,13:40,QUEENS,11694,40.58563,-73.82405,"(40.58563, -73.82405)",BEACH 102 STREET                ,BEACH CHANNEL DRIVE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3694070,PASSENGER VEHICLE,,,,
06/19/2017,13:40,STATEN ISLAND,10306,40.578007,-74.10776,"(40.578007, -74.10776)",EDISON STREET                   ,FREMONT AVENUE,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3694748,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:45,,,,,,HORACE HARDING EXPRESSWAY       ,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3694725,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:45,,,40.76432,-73.9772,"(40.76432, -73.9772)",WEST 57 STREET                  ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3694855,TAXI,PICK-UP TRUCK,,,
06/19/2017,13:45,STATEN ISLAND,10314,40.609142,-74.11835,"(40.609142, -74.11835)",SCHMIDTS LANE                   ,LAGUARDIA AVENUE,,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unspecified,,,,3694761,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:45,,,,,,26 AVENUE                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3694919,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:45,,,,,,26 AVENUE                       ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3694920,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,13:47,BROOKLYN,11218,40.640167,-73.983185,"(40.640167, -73.983185)",OLD NEW UTRECHT ROAD            ,14 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3695601,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,13:47,QUEENS,11004,40.745934,-73.7036,"(40.745934, -73.7036)",,,80-19     268 STREET                    ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3694781,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,13:48,BRONX,10467,40.86539,-73.86913,"(40.86539, -73.86913)",BARKER AVENUE                   ,ALLERTON AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3694865,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:50,,,40.628803,-73.97404,"(40.628803, -73.97404)",FOSTER AVENUE                   ,SETON PLACE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Passenger Distraction,,,,3695578,PASSENGER VEHICLE,,,,
06/19/2017,13:50,BRONX,10453,40.69502,-73.804436,"(40.69502, -73.804436)",MOUNT HOPE PLACE                ,MORRIS AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,,,,,3694558,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,13:50,BROOKLYN,11228,40.620472,-74.01085,"(40.620472, -74.01085)",77 STREET                       ,12 AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3695288,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
06/19/2017,14:00,BROOKLYN,11212,40.666885,-73.911964,"(40.666885, -73.911964)",SUTTER AVENUE                   ,BRISTOL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3694715,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,14:00,BROOKLYN,11217,40.6893,-73.97786,"(40.6893, -73.97786)",,,10        SAINT FELIX STREET            ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3694704,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,14:00,BROOKLYN,11234,40.62154,-73.92424,"(40.62154, -73.92424)",EAST 53 STREET                  ,AVENUE M,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3695732,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,14:00,MANHATTAN,10023,40.774677,-73.98221,"(40.774677, -73.98221)",BROADWAY                        ,WEST 67 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3694826,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,14:00,MANHATTAN,10026,40.80387,-73.9541,"(40.80387, -73.9541)",,,256       WEST 116 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3693896,SPORT UTILITY / STATION WAGON,TAXI,,,
06/19/2017,14:00,QUEENS,11377,40.746258,-73.900925,"(40.746258, -73.900925)",,,39-18     63 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3694760,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,14:00,QUEENS,11420,40.68319,-73.814644,"(40.68319, -73.814644)",HAWTREE CREEK ROAD              ,127 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3694600,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,14:00,,,40.73028,-73.84824,"(40.73028, -73.84824)",66 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3694045,SPORT UTILITY / STATION WAGON,,,,
06/19/2017,14:00,,,40.78588,-73.94884,"(40.78588, -73.94884)",EAST 97 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3695328,PASSENGER VEHICLE,,,,
06/19/2017,14:00,,,40.581264,-74.11221,"(40.581264, -74.11221)",RICHMOND ROAD                   ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3694749,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,14:00,,,40.673107,-73.99959,"(40.673107, -73.99959)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3695496,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,14:00,QUEENS,11373,40.740784,-73.89,"(40.740784, -73.89)",,,74-14     45 AVENUE                     ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3694049,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/19/2017,14:00,,,40.709225,-73.843155,"(40.709225, -73.843155)",UNION TURNPIKE                  ,METROPOLITAN AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3694040,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,14:10,,,40.773052,-73.96241,"(40.773052, -73.96241)",EAST 75 STREET                  ,,,1,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3694588,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/19/2017,14:15,BRONX,10465,40.828125,-73.84105,"(40.828125, -73.84105)",BRUSH AVENUE                    ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3695943,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,14:15,BROOKLYN,11221,40.69261,-73.940674,"(40.69261, -73.940674)",,,903       DE KALB AVENUE                ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3694607,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/19/2017,14:15,QUEENS,11375,40.734985,-73.85066,"(40.734985, -73.85066)",63 AVENUE                       ,108 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3694046,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
